   2.36163,   1.67122,   1.54901,   1.33387,   2.68706
   1.04879,   1.43612,   1.48711,   1.28057,   2.30905
   0.89132,   1.19401,   1.61818,   1.39343,   1.91978
   1.04418,   0.99864,   1.04143,   0.89679,   1.60566
   2.26626,   0.95091,   0.92660,   0.79790,   1.52892
   2.39956,   0.97979,   1.43583,   1.23641,   1.57536
   3.57202,   1.59544,   2.04413,   1.76023,   2.56522
   3.36908,   1.56789,   1.96088,   1.68853,   2.52092
   3.96220,   1.94557,   2.67075,   2.29981,   3.12818
   3.52659,   1.88889,   2.05553,   1.77004,   3.03705
   2.14035,   1.93618,   2.48207,   2.13733,   3.11307
   3.82507,   2.71052,   3.41678,   2.94223,   4.35809
   3.26196,   2.58285,   3.27867,   2.82330,   4.15282
   3.52692,   3.00312,   3.77834,   3.25357,   4.82854
   1.90018,   1.66545,   2.80027,   2.41135,   2.67779
   2.97232,   2.45285,   3.54059,   3.04884,   3.94379
   4.80282,   3.60766,   4.72358,   4.06753,   5.80055
   5.14381,   3.75770,   4.96058,   4.27161,   6.04180
   4.67392,   3.52386,   4.70566,   4.05210,   5.66582
   4.19716,   3.47303,   4.43325,   3.81752,   5.58409
   4.45799,   3.49756,   4.67300,   4.02397,   5.62353
   4.48815,   3.53773,   4.66995,   4.02135,   5.68811
   4.13115,   3.45944,   4.48652,   3.86339,   5.56224
   4.14819,   3.39891,   4.48843,   3.86504,   5.46491
   3.88022,   3.30983,   4.30831,   3.70993,   5.32169
   3.85560,   3.38688,   4.28124,   3.68662,   5.44557
   4.01301,   3.43027,   4.40359,   3.79198,   5.51533
   3.81450,   3.32976,   4.26663,   3.67404,   5.35373
   3.91763,   3.37613,   4.33603,   3.73380,   5.42829
   4.31829,   3.37916,   4.49556,   3.87117,   5.43316
   4.00084,   3.24684,   4.26740,   3.67470,   5.22041
   4.26214,   3.30658,   4.39322,   3.78305,   5.31646
   3.84312,   3.18320,   4.14906,   3.57280,   5.11808
   3.56401,   3.05409,   3.91332,   3.36980,   4.91050
   3.82243,   3.10561,   4.04701,   3.48493,   4.99333
   3.78780,   3.36265,   4.23069,   3.64310,   5.40662
   3.69518,   3.33012,   4.16233,   3.58423,   5.35431
   3.69867,   3.32484,   4.17847,   3.59812,   5.34582
   3.62348,   3.28167,   4.13323,   3.55917,   5.27640
   3.49415,   3.23771,   4.04548,   3.48360,   5.20574
   3.63858,   3.31775,   4.12591,   3.55286,   5.33442
   3.52461,   3.29330,   4.05290,   3.49000,   5.29511
   3.54088,   3.28431,   4.07319,   3.50747,   5.28065
   3.67448,   3.25332,   4.16502,   3.58654,   5.23082
   3.51176,   3.19325,   4.04056,   3.47937,   5.13425
   3.62700,   3.20749,   4.10578,   3.53553,   5.15714
   3.39121,   3.12916,   3.92704,   3.38162,   5.03121
   3.45861,   3.27633,   4.00830,   3.45159,   5.26783
   3.37400,   3.18695,   3.94708,   3.39888,   5.12412
   3.27911,   3.21099,   3.89002,   3.34974,   5.16278
   3.32771,   3.21071,   3.92898,   3.38329,   5.16231
   3.95578,   3.46363,   4.31995,   3.71996,   5.56898
   3.91280,   3.40721,   4.26139,   3.66953,   5.47826
   3.87343,   3.40946,   4.28724,   3.69179,   5.48188
   3.91596,   3.43269,   4.30448,   3.70663,   5.51923
   3.85457,   3.31613,   4.15372,   3.57681,   5.33182
   3.84433,   3.30064,   4.13753,   3.56287,   5.30691
   3.82761,   3.29286,   4.12473,   3.55185,   5.29441
   3.82726,   3.31188,   4.14697,   3.57100,   5.32498
   3.80473,   3.21639,   4.03453,   3.47418,   5.17145
   3.79358,   3.21051,   4.02661,   3.46736,   5.16199
   2.82566,   2.36681,   2.97006,   2.55755,   3.80547
   3.85204,   3.38049,   4.22599,   3.63905,   5.43530
   3.81605,   3.38238,   4.23617,   3.64781,   5.43833
   3.76729,   3.35724,   4.19654,   3.61369,   5.39792
   3.82903,   3.35999,   4.20052,   3.61711,   5.40234
   3.79668,   3.34360,   4.17624,   3.59621,   5.37598
   3.79889,   3.35807,   4.19613,   3.61333,   5.39924
   3.77768,   3.33657,   4.16088,   3.58298,   5.36468
   3.73968,   3.32252,   4.13015,   3.55652,   5.34209
   3.74090,   3.33660,   4.15073,   3.57424,   5.36472
   3.69842,   3.33663,   4.14590,   3.57008,   5.36477
   3.62037,   3.31731,   4.09093,   3.52275,   5.33371
   3.68767,   3.31271,   4.09938,   3.53002,   5.32631
   3.78608,   3.21591,   4.03189,   3.47191,   5.17069
   2.35653,   1.97386,   2.47696,   2.13293,   3.17366
   3.75345,   3.16061,   3.96313,   3.41269,   5.08177
   3.80580,   3.29271,   4.11829,   3.54630,   5.29415
   3.77984,   3.28111,   4.09721,   3.52815,   5.27550
   3.73387,   3.15009,   3.94824,   3.39987,   5.06485
   3.53092,   3.29601,   4.03466,   3.47429,   5.29947
   3.64031,   3.28927,   4.05273,   3.48985,   5.28863
   3.54629,   3.29055,   4.02441,   3.46547,   5.29068
   3.46703,   3.26771,   3.96980,   3.41844,   5.25397
   5.51233,   3.74038,   4.86592,   4.19010,   6.01395
   5.00763,   3.43589,   4.58899,   3.95163,   5.52437
   5.50957,   3.51490,   4.64022,   3.99574,   5.65141
   5.99927,   3.38173,   4.37474,   3.76714,   5.43729
   5.30903,   3.05546,   4.23637,   3.64798,   4.91270
   4.76337,   3.30405,   4.43739,   3.82108,   5.31240
   4.35461,   3.06620,   4.09999,   3.53055,   4.92997
   4.95440,   3.16591,   4.28993,   3.69411,   5.09029
   4.15376,   2.94088,   3.89562,   3.35456,   4.72847
   3.88611,   2.75266,   3.57773,   3.08082,   4.42584
   4.57345,   2.89660,   3.90325,   3.36113,   4.65728
   5.30398,   3.00913,   4.29426,   3.69783,   4.83820
   5.27149,   2.77951,   4.03473,   3.47435,   4.46901
   3.92035,   2.62420,   3.34109,   2.87705,   4.21931
   3.19343,   3.17944,   3.82432,   3.29316,   5.11205
   3.16467,   3.02475,   3.73243,   3.21404,   4.86333
   2.96166,   3.05793,   3.63558,   3.13063,   4.91668
   3.06169,   3.05636,   3.69366,   3.18065,   4.91414
   3.37566,   2.91619,   3.69457,   3.18143,   4.68878
   3.09625,   2.73599,   3.38542,   2.91522,   4.39904
   2.76187,   2.92343,   3.44335,   2.96511,   4.70041
   2.94958,   2.55543,   3.09720,   2.66704,   4.10873
   2.50787,   2.79135,   3.20662,   2.76126,   4.48805
   2.36847,   2.44588,   2.82755,   2.43483,   3.93260
   2.08503,   0.27204,   1.72272,   1.48346,   0.43740
   8.22229,   4.22912,   7.71138,   6.64036,   6.79977
   6.26293,   2.26639,   5.93071,   5.10700,   3.64400
   8.27957,   5.45637,   7.63014,   6.57040,   8.77299
   7.12807,   5.66396,   6.53162,   5.62445,   9.10676
   7.38026,   5.63074,   6.84893,   5.89769,   9.05335
   8.34335,   5.66636,   7.50473,   6.46240,   9.11061
   7.32471,   5.54846,   6.53098,   5.62390,   8.92106
   7.16548,   5.28350,   6.25628,   5.38736,   8.49505
   8.32924,   5.35508,   7.28081,   6.26959,   8.61013
   7.64722,   5.30256,   6.64114,   5.71876,   8.52568
   8.11234,   5.49319,   7.12780,   6.13782,   8.83219
   6.57907,   5.33159,   6.05747,   5.21616,   8.57236
   6.23833,   4.83490,   6.11385,   5.26471,   7.77377
   6.25393,   4.33529,   5.30618,   4.56921,   6.97046
   6.75501,   5.29664,   6.05622,   5.21507,   8.51616
   6.67131,   5.01528,   5.75491,   4.95561,   8.06378
   6.52816,   4.95896,   5.67708,   4.88860,   7.97322
   6.62792,   4.86273,   5.60532,   4.82681,   7.81851
   6.37360,   4.48468,   5.32412,   4.58466,   7.21067
   6.42840,   4.51437,   5.22283,   4.49744,   7.25840
   6.46094,   3.89516,   4.52244,   3.89432,   6.26281
   6.46871,   3.62047,   4.34856,   3.74459,   5.82114
   6.14724,   4.27890,   5.18853,   4.46790,   6.87980
   5.73185,   3.90813,   4.97232,   4.28172,   6.28365
   6.08037,   3.98958,   4.91355,   4.23111,   6.41462
   8.09544,   5.07932,   6.89677,   5.93889,   8.16674
   7.93875,   4.95086,   6.71186,   5.77966,   7.96021
   7.67342,   4.69728,   6.59234,   5.67674,   7.55249
   7.62126,   4.65039,   6.53359,   5.62615,   7.47710
   7.79271,   4.77683,   6.58534,   5.67071,   7.68040
   7.86522,   4.86431,   6.64468,   5.72181,   7.82104
   7.71546,   4.77704,   6.43357,   5.54002,   7.68073
   7.81203,   4.82766,   6.55377,   5.64352,   7.76212
   7.74601,   4.73039,   6.50664,   5.60294,   7.60573
   7.66736,   4.70832,   6.36645,   5.48222,   7.57025
   7.60624,   4.63770,   6.28887,   5.41542,   7.45669
   7.70164,   4.68457,   6.47387,   5.57472,   7.53205
   7.65700,   4.64019,   6.41855,   5.52708,   7.46071
   7.68650,   4.67223,   6.41437,   5.52348,   7.51221
   7.33342,   4.45130,   6.29028,   5.41663,   7.15699
   7.51102,   4.56629,   6.43864,   5.54438,   7.34188
   7.66779,   4.66446,   6.51553,   5.61059,   7.49973
   7.56911,   4.60350,   6.47484,   5.57556,   7.40171
   7.31310,   4.43624,   6.26982,   5.39901,   7.13278
   7.28601,   4.41616,   6.24254,   5.37552,   7.10049
   7.42298,   4.50103,   6.34998,   5.46804,   7.23695
   7.60853,   4.61755,   6.46477,   5.56689,   7.42429
   7.58131,   4.59114,   6.43001,   5.53695,   7.38184
   7.27247,   4.40612,   6.22890,   5.36378,   7.08435
   7.24823,   4.38800,   6.20225,   5.34083,   7.05522
   7.38380,   4.47192,   6.30939,   5.43308,   7.19014
   3.34599,   2.02711,   2.86935,   2.47083,   3.25927
   3.32873,   2.01665,   2.85455,   2.45809,   3.24246
   7.23013,   4.37446,   6.18229,   5.32363,   7.03345
   7.57646,   4.57521,   6.39768,   5.50911,   7.35622
   7.30723,   4.40996,   6.21953,   5.35571,   7.09053
   7.45745,   4.49837,   6.33540,   5.45548,   7.23267
   7.38936,   4.43665,   6.24788,   5.38012,   7.13344
   7.61989,   4.60399,   6.37203,   5.48703,   7.40249
   7.49202,   4.51778,   6.14963,   5.29551,   7.26387
   7.50885,   4.49974,   6.19749,   5.33673,   7.23487
   7.53479,   4.53863,   6.21388,   5.35084,   7.29740
   7.37550,   4.37491,   6.00952,   5.17486,   7.03417
   7.89466,   5.14836,   6.80187,   5.85717,   8.27775
   7.45422,   5.04012,   6.39063,   5.50304,   8.10372
   7.19786,   4.75276,   6.11147,   5.26266,   7.64170
   7.69480,   4.84869,   6.47771,   5.57803,   7.79594
   7.79343,   5.01872,   6.66001,   5.73501,   8.06932
   7.39252,   4.71139,   6.26102,   5.39143,   7.57517
   7.59841,   4.84842,   6.46119,   5.56380,   7.79551
   7.07201,   5.04160,   6.09740,   5.25054,   8.10611
   6.83531,   4.80532,   5.87971,   5.06309,   7.72619
   6.81405,   4.93644,   5.88046,   5.06373,   7.93701
   6.69497,   4.67668,   5.76095,   4.96081,   7.51937
   6.37764,   4.44424,   5.53737,   4.76829,   7.14564
   6.45191,   4.61739,   5.60288,   4.82470,   7.42403
   7.53329,   4.67444,   6.31647,   5.43918,   7.51577
   7.25615,   4.49864,   6.08952,   5.24375,   7.23311
   7.11916,   4.31134,   5.92536,   5.10239,   6.93196
   7.51053,   4.60901,   6.24229,   5.37530,   7.41057
   7.43162,   4.50428,   6.13563,   5.28346,   7.24218
   7.35664,   4.47374,   6.13287,   5.28108,   7.19307
   7.07149,   4.52279,   5.94866,   5.12246,   7.27193
   6.88939,   4.34060,   5.77863,   4.97604,   6.97900
   6.88445,   4.47732,   5.81645,   5.00861,   7.19882
   6.66674,   4.20549,   5.59717,   4.81978,   6.76177
   7.35780,   4.40660,   6.03667,   5.19825,   7.08513
   6.94420,   4.12799,   5.75121,   4.95243,   6.63717
   7.04340,   4.03081,   5.71809,   4.92391,   6.48091
   7.04998,   4.11139,   5.79061,   4.98635,   6.61048
   6.87096,   3.80654,   5.50235,   4.73814,   6.12032
   6.24576,   4.09392,   5.37531,   4.62874,   6.58238
   6.13839,   3.38963,   4.90618,   4.22477,   5.44999
   6.30780,   3.74074,   5.18764,   4.46714,   6.01452
   6.04185,   4.30427,   5.38462,   4.63676,   6.92060
   5.59600,   4.01851,   5.17190,   4.45358,   6.46113
   5.45247,   3.63721,   4.83961,   4.16744,   5.84806
   6.33432,   5.25349,   5.77545,   4.97330,   8.44679
   6.03034,   4.52911,   5.72527,   4.93010,   7.28209
   6.18320,   4.82134,   5.47905,   4.71807,   7.75196
   5.67739,   2.59764,   5.67065,   4.88306,   4.17660
   6.36369,   5.19013,   6.01872,   5.18278,   8.34491
   5.50668,   4.27037,   5.65673,   4.87107,   6.86609
   6.39766,   4.24358,   5.64217,   4.85853,   6.82302
   6.94222,   4.45626,   5.91561,   5.09399,   7.16497
   6.90527,   4.51820,   6.06986,   5.22683,   7.26455
   7.18511,   4.32001,   6.14949,   5.29539,   6.94590
   0.75589,   0.41440,   0.56483,   0.48638,   0.66629
   6.11639,   3.52885,   5.36580,   4.62055,   5.67383
   6.33138,   3.55179,   5.43658,   4.68150,   5.71072
   2.98353,   4.61168,   5.17213,   4.45378,   7.41486
   1.41496,   4.45351,   4.97669,   4.28548,   7.16054
   5.27827,   4.72347,   5.98935,   5.15749,   7.59459
   6.70642,   5.03953,   6.23288,   5.36720,   8.10278
   5.08193,   4.11017,   5.33839,   4.59695,   6.60851
   5.97055,   4.76768,   6.04152,   5.20242,   7.66567
   7.14869,   5.33975,   6.50193,   5.59888,   8.58548
   7.14235,   5.29509,   6.45359,   5.55726,   8.51367
   6.96837,   5.23515,   6.37440,   5.48907,   8.41729
   6.05080,   4.92165,   5.90394,   5.08395,   7.91324
   1.73701,   1.17283,   2.42264,   2.08616,   1.88572
   3.61094,   2.91600,   4.35152,   3.74714,   4.68847
   0.86702,   0.82956,   2.39909,   2.06588,   1.33380
   2.25544,   1.78092,   3.48326,   2.99948,   2.86344
   2.90692,   1.43160,   3.18453,   2.74223,   2.30179
   4.50863,   1.21149,   3.41296,   2.93894,   1.94788
   3.17244,   0.52279,   2.59406,   2.23378,   0.84057
   7.04436,   2.08390,   5.49163,   4.72890,   3.35059
   5.61734,   1.70251,   5.23350,   4.50662,   2.73738
   6.20550,   1.76280,   5.62429,   4.84314,   2.83430
   8.31516,   2.54688,   6.21698,   5.35351,   4.09498
   1.78725,   0.82612,   1.37208,   1.18151,   1.32827
   4.28685,   2.08980,   3.00437,   2.58710,   3.36007
   1.30253,   0.39392,   1.13440,   0.97685,   0.63337
   2.08925,   0.93182,   1.31607,   1.13329,   1.49822
   3.60820,   1.54780,   2.04559,   1.76148,   2.48862
   7.28070,   3.77117,   5.76531,   4.96457,   6.06345
   6.23378,   3.44097,   5.39083,   4.64211,   5.53254
   6.61154,   3.56012,   5.39936,   4.64945,   5.72411
   6.82527,   3.68442,   5.65104,   4.86617,   5.92398
   6.09009,   3.22787,   5.16204,   4.44509,   5.18991
   1.62466,   3.90918,   4.75064,   4.09083,   6.28535
   0.74796,   3.99068,   4.77840,   4.11473,   6.41639
   1.04354,   4.26924,   4.86254,   4.18718,   6.86427
   1.94705,   3.92499,   4.99555,   4.30172,   6.31076
   0.73431,   3.69483,   3.60827,   3.10713,   5.94070
   1.68385,   3.98029,   4.01586,   3.45810,   6.39968
   2.00600,   2.05792,   2.12516,   1.83000,   3.30881
   2.10873,   1.26134,   1.44511,   1.24440,   2.02804
   7.50014,   2.51293,   3.99062,   3.43637,   4.04040
   6.33794,   1.98323,   3.10939,   2.67753,   3.18873
   7.33613,   2.52617,   4.01955,   3.46128,   4.06169
   7.38284,   2.36835,   4.15628,   3.57902,   3.80793
   2.22330,   1.48636,   2.03388,   1.75139,   2.38983
   1.91326,   0.91375,   1.11846,   0.96312,   1.46917
   2.00102,   0.98325,   1.40321,   1.20832,   1.58092
   3.09371,   2.26131,   1.65444,   1.42466,   3.63583
   3.11731,   2.18786,   1.73444,   1.49355,   3.51774
   2.70302,   2.00979,   1.67738,   1.44441,   3.23142
   1.74013,   1.43163,   2.00919,   1.73014,   2.30183
   1.46090,   1.44585,   2.01842,   1.73808,   2.32471
   2.67468,   1.91610,   1.60269,   1.38010,   3.08078
   1.13431,   0.84773,   2.33444,   2.01021,   1.36302
   0.73834,   1.02999,   2.35248,   2.02575,   1.65607
   1.01065,   0.74187,   2.46055,   2.11881,   1.19281
   0.92319,   1.32800,   2.24534,   1.93349,   2.13522
   0.65707,   1.44255,   1.73980,   1.49816,   2.31939
   2.21146,   1.80126,   0.98112,   0.84485,   2.89614
   0.94416,   1.69764,   0.87587,   0.75422,   2.72954
   1.38403,   0.45138,   2.42261,   2.08614,   0.72575
   2.14679,   1.20112,   2.35924,   2.03157,   1.93121
   1.47119,   0.46717,   2.30300,   1.98314,   0.75114
   5.40552,   2.32589,   3.58268,   3.08509,   3.73966
   4.39358,   2.30612,   2.27028,   1.95496,   3.70789
   4.56414,   2.12134,   2.48460,   2.13951,   3.41077
   6.60732,   2.58366,   3.94196,   3.39447,   4.15412
   8.39904,   2.87027,   5.39235,   4.64341,   4.61495
   8.40363,   2.82533,   5.62329,   4.84228,   4.54269
   9.04297,   2.68105,   6.58901,   5.67387,   4.31071
   9.02913,   2.77855,   6.42679,   5.53418,   4.46747
   8.73297,   2.54044,   6.34640,   5.46495,   4.08463
   8.32769,   2.77213,   5.25425,   4.52449,   4.45716
   3.23671,   1.39953,   2.85000,   2.45417,   2.25023
   3.45980,   1.49052,   3.04042,   2.61814,   2.39652
   3.64086,   1.69713,   3.16203,   2.72286,   2.72872
   3.34664,   1.52901,   2.92278,   2.51684,   2.45840
   2.15021,   0.95067,   1.88430,   1.62259,   1.52853
   2.00838,   0.89303,   1.75476,   1.51104,   1.43585
   3.13605,   1.58571,   2.72753,   2.34871,   2.54958
   3.30642,   1.72684,   2.89496,   2.49288,   2.77648
   3.27615,   1.80146,   2.86502,   2.46710,   2.89647
   3.39029,   1.95495,   2.91201,   2.50757,   3.14325
   3.31000,   2.14549,   2.89721,   2.49482,   3.44961
   3.47372,   2.06621,   3.18132,   2.73947,   3.32214
   3.53187,   1.94617,   2.99387,   2.57806,   3.12913
   3.32494,   2.23775,   2.61077,   2.24817,   3.59795
   3.31885,   1.85282,   3.29158,   2.83441,   2.97905
   3.78643,   2.07455,   3.72758,   3.20986,   3.33555
   3.57611,   1.81869,   3.66715,   3.15782,   2.92416
   3.83496,   2.21177,   3.72083,   3.20405,   3.55617
   3.74517,   1.91246,   3.78627,   3.26040,   3.07494
   3.75647,   2.03895,   3.73518,   3.21640,   3.27831
   3.31487,   2.24270,   3.09514,   2.66526,   3.60591
   3.13552,   1.92648,   3.23308,   2.78404,   3.09748
   3.16965,   1.48574,   3.56887,   3.07319,   2.38883
   2.89975,   0.92181,   3.53728,   3.04599,   1.48212
   2.41486,   1.36656,   4.00595,   3.44957,   2.19722
   3.56133,   1.54774,   3.71837,   3.20193,   2.48853
   2.73723,   0.90800,   3.25715,   2.80477,   1.45992
   3.01319,   1.14440,   3.31928,   2.85827,   1.84002
   2.31491,   0.66817,   2.96614,   2.55418,   1.07431
   1.53291,   0.33236,   2.45905,   2.11752,   0.53438
   1.84915,   0.57209,   2.59366,   2.23343,   0.91984
   2.58314,   1.59121,   2.90889,   2.50488,   2.55842
   2.39022,   0.67335,   2.88780,   2.48671,   1.08263
   1.59780,   0.68573,   2.38471,   2.05350,   1.10255
   3.01621,   2.27209,   1.57009,   1.35202,   3.65317
   2.70747,   1.97426,   1.81187,   1.56022,   3.17430
   1.93522,   1.27942,   2.06353,   1.77693,   2.05710
   2.43084,   1.74210,   1.76751,   1.52202,   2.80102
   2.98251,   1.49944,   2.70700,   2.33103,   2.41087
   3.01397,   1.51888,   2.63114,   2.26571,   2.44212
   5.11713,   2.40530,   4.34506,   3.74158,   3.86735
   3.41980,   3.36056,   3.90541,   3.36299,   5.40325
   3.89039,   4.14063,   4.96810,   4.27809,   6.65748
   4.81370,   1.53487,   2.71999,   2.34221,   2.46782
   4.29002,   2.13701,   2.24181,   1.93044,   3.43598
   5.23621,   2.39564,   2.29217,   1.97381,   3.85181
   3.32548,   2.09242,   1.85701,   1.59909,   3.36429
   3.43916,   2.49937,   1.30825,   1.12655,   4.01859
   2.10578,   1.46498,   1.08772,   0.93665,   2.35546
   3.44889,   2.20042,   1.83717,   1.58201,   3.53794
   2.27067,   1.31739,   1.26812,   1.09199,   2.11816
   3.50249,   2.08589,   1.90003,   1.63614,   3.35378
   8.52575,   2.43203,   6.00147,   5.16793,   3.91033
   8.21866,   2.54115,   5.66180,   4.87544,   4.08577
   8.03155,   2.61282,   4.88470,   4.20627,   4.20101
   8.05232,   2.83916,   5.54179,   4.77210,   4.56493
   8.08877,   2.65942,   5.57023,   4.79659,   4.27593
   5.58600,   2.72280,   3.94803,   3.39969,   4.37783
   4.31220,   2.32988,   3.62844,   3.12449,   3.74609
   7.58261,   3.08152,   5.49450,   4.73138,   4.95460
   4.64812,   0.80488,   2.31106,   1.99008,   1.29412
   1.41521,   1.22236,   1.41186,   1.21577,   1.96536
   2.17748,   1.27748,   2.18463,   1.88121,   2.05398
   1.68608,   1.31897,   1.23511,   1.06357,   2.12069
   1.93925,   1.62455,   2.70057,   2.32549,   2.61202
   7.08916,   2.11533,   4.72883,   4.07204,   3.40111
   6.35382,   0.58816,   3.62030,   3.11748,   0.94566
   1.51909,   0.10855,   1.71828,   1.47963,   0.17454
   0.43425,   0.57711,   0.37120,   0.31965,   0.92791
   0.82964,   1.79449,   1.02499,   0.88263,   2.88527
   5.45169,   0.24603,   2.74837,   2.36665,   0.39558
   4.49298,   1.29062,   3.40713,   2.93391,   2.07511
   6.10762,   1.28302,   3.75641,   3.23468,   2.06290
   7.12632,   1.99017,   5.02930,   4.33078,   3.19988
   7.36768,   3.14486,   5.80043,   4.99482,   5.05645
   1.09360,   0.58297,   1.44811,   1.24699,   0.93733
   4.88473,   1.33384,   1.53087,   1.31825,   2.14460
   2.17726,   1.75255,   2.22670,   1.91744,   2.81783
   2.09784,   1.58769,   1.69453,   1.45918,   2.55276
   1.42623,   1.57333,   0.67453,   0.58085,   2.52967
   2.45606,   2.24460,   2.39811,   2.06504,   3.60896
   3.06378,   3.30348,   3.54770,   3.05497,   5.31147
   5.93733,   1.45109,   3.21678,   2.77000,   2.33312
   3.48501,   0.76029,   2.09114,   1.80070,   1.22242
   1.72266,   1.32214,   0.48186,   0.41493,   2.12580
   2.27595,   1.38895,   1.72897,   1.48884,   2.23322
   3.66850,   3.42951,   3.79841,   3.27086,   5.51412
   5.08233,   3.24872,   4.12549,   3.55251,   5.22343
   1.67469,   1.42098,   0.46274,   0.39847,   2.28471
