-45.2465782166,-26.0641765594,2.0
-43.3423309326,-25.6261984507,2.0
-44.2944539388,-25.8451875051,2.0
-43.5791956584,-26.4899953206,2.0
-43.8179257711,-26.0593128204,2.0
-42.7506341950,-23.1430861454,2.0
-42.5114377340,-23.8973884583,2.0
-42.9876556396,-23.8990097046,2.0
-42.7498575846,-23.6824525197,2.0
-42.3021984100,-24.5169506073,2.0
-42.2722791036,-24.6247227987,2.0
-42.2721239726,-24.7325960795,2.0
-42.3317286174,-24.6788622538,2.0
-42.1680871810,-24.6378521927,2.0
-42.1679704819,-24.7187571518,2.0
-42.0786800385,-24.7184534073,2.0
-42.5704202668,-24.2751471500,2.0
-42.9275836945,-24.2763633728,2.0
-42.9271163940,-24.5999832153,2.0
-42.5105819702,-24.4906915029,2.0
-42.5102717082,-24.7064380646,2.0
-42.6294809977,-24.5989697774,2.0
-42.5101165771,-24.8143113454,2.0
-42.5098063151,-25.0300585429,2.0
-42.6290156047,-24.9225902557,2.0
-42.9266508256,-24.9236035339,2.0
-42.9261856079,-25.2472238541,2.0
-42.5690221770,-25.2460082073,2.0
-42.1827176412,-24.8131968180,2.0
-42.0636634827,-24.8127924601,2.0
-42.1231129964,-24.8669312795,2.0
-42.3017330170,-24.8405704498,2.0
-42.3015003204,-25.0023803711,2.0
-42.1229190826,-25.0017728806,2.0
-42.9851684570,-25.6249828339,2.0
-42.5089505514,-25.6233615875,2.0
-42.7467486064,-25.8399187724,2.0
-42.7459707244,-26.3792851467,2.0
-50.7358258565,-17.2372086843,2.0
-50.7308514913,-20.6891549428,2.0
-52.6382090251,-18.9696667989,2.0
-56.4491920471,-18.1196492513,2.0
-56.4392433167,-25.0235411326,2.0
-50.7283643087,-22.4151274363,2.0
-50.7233899434,-25.8670730591,2.0
-52.6307474772,-24.1475849152,2.0
-50.7209027608,-27.5930461884,2.0
-50.7159283956,-31.0449924469,2.0
-52.6232859294,-29.3255036672,2.0
-57.3854598999,-29.3417158127,2.0
-57.3779980012,-34.5196351989,2.0
-51.6633893814,-34.5001816758,2.0
-43.5782636007,-27.1372350057,2.0
-45.4825108846,-27.5752131144,2.0
-44.0519943237,-28.8648293813,2.0
-44.5294545492,-28.0034637451,2.0
-47.3867588043,-28.0131912231,2.0
-47.3830280304,-30.6021509171,2.0
-44.5257245864,-30.5924239167,2.0
-47.8548927307,-33.6242256165,2.0
-44.0451545715,-33.6112556458,2.0
-45.9475364685,-35.3437137604,2.0
-38.3802884420,0.927658994993,2.0
-42.1900291443,0.914689600468,2.0
-40.2876459757,2.64714729786,2.0
-44.0948982239,0.908204873403,2.0
-47.9046363831,0.895235478878,2.0
-46.0022544861,2.62769323587,2.0
-44.5667629352,-2.11386913066,2.0
-47.4240665381,-2.12359623608,2.0
-47.4203357697,-4.71255576611,2.0
-43.6099751790,-5.13107951482,2.0
-45.5148442586,-5.13756426175,2.0
-44.5636533101,-4.27133536339,2.0
-51.7156200135,1.74525250507,2.0
-56.4790382385,2.59202716748,2.0
-56.4690895081,-4.31186487277,2.0
-50.7582105001,-1.70345121622,2.0
-50.7532361348,-5.15539717674,2.0
-52.6605936686,-3.43590889374,2.0
-50.7507489522,-6.88137022654,2.0
-50.7457745870,-10.3333164851,2.0
-52.6531321208,-8.61382802327,2.0
-57.4153060475,-8.63003981093,2.0
-57.4078444557,-13.8079588409,2.0
-50.7432874044,-12.0592896144,2.0
-50.7383130391,-15.5112355550,2.0
-52.6456705729,-13.7917474111,2.0
-42.7730188386,-7.60932845876,2.0
-42.7720861419,-8.25656895830,2.0
-42.2356414795,-8.74017477036,2.0
-42.2351760864,-9.06379461288,2.0
-42.5327339172,-9.11874453227,2.0
-42.6524098714,-8.68765672048,2.0
-43.0091069539,-9.01249249776,2.0
-42.7711537679,-8.90380859375,2.0
-42.5918731689,-9.38863039017,2.0
-42.9490356445,-9.38984632492,2.0
-42.9485702515,-9.71346616745,2.0
-42.5320358276,-9.60417429606,2.0
-42.5317242940,-9.81992085775,2.0
-42.6509348551,-9.71245288849,2.0
-42.1155014038,-9.49488258362,2.0
-42.1753387451,-9.27933851878,2.0
-42.3536872864,-9.44175656637,2.0
-42.2347106934,-9.38741461436,2.0
-42.1153844198,-9.57578754425,2.0
-42.1152280172,-9.68366082509,2.0
-42.1748339335,-9.62992699941,2.0
-42.3236522675,-9.63043355942,2.0
-42.3234176636,-9.79224348068,2.0
-42.1151504517,-9.73759746552,2.0
-42.1149940491,-9.84547074636,2.0
-42.1745999654,-9.79173692067,2.0
-42.0111923218,-9.58891677856,2.0
-42.0110740662,-9.66982173920,2.0
-42.1148770650,-9.92637570699,2.0
-42.3529078166,-9.98112297058,2.0
-42.1740938822,-10.1423247655,2.0
-42.2337760925,-10.0346542994,2.0
-42.2333106995,-10.3582739830,2.0
-42.5314903259,-9.98173077901,2.0
-43.0075531006,-10.0912253062,2.0
-42.6499226888,-10.4136292140,2.0
-42.7692883809,-10.1982879639,2.0
-42.7683553680,-10.8455284138,2.0
-43.8459072113,-6.64211654663,2.0
-45.2745590210,-6.64698004723,2.0
-45.2726936340,-7.94145965576,2.0
-43.3672027588,-8.36646858851,2.0
-43.6065546672,-7.50429248810,2.0
-44.3199475606,-8.15396404266,2.0
-43.8440411886,-7.93659639359,2.0
-46.9416313171,-6.43690760930,2.0
-46.9391441345,-8.16288057963,2.0
-47.8928222656,-7.30313650767,2.0
-46.9379005432,-9.02586714427,2.0
-46.9354133606,-10.7518402735,2.0
-47.8890914917,-9.89209620158,2.0
-43.4854803069,-8.90624075129,2.0
-44.1998063011,-8.90867209475,2.0
-44.1988735199,-9.55591201782,2.0
-43.3658040365,-9.33732827504,2.0
-43.3651822408,-9.76882139842,2.0
-43.6036020915,-9.5538854599,2.0
-45.0333417257,-8.80363559723,2.0
-45.0320981344,-9.66662247976,2.0
-45.5089378357,-9.23675028483,2.0
-45.2689628601,-10.5304193497,2.0
-43.3647155762,-10.0924412409,2.0
-44.3168385824,-10.3114302953,2.0
-43.6015803019,-10.9562384288,2.0
-43.8403104146,-10.5255556107,2.0
-43.6006482442,-11.6034784317,2.0
-45.5048955282,-12.0414562225,2.0
-44.0743789673,-13.3310724894,2.0
-44.5518391927,-12.4697071711,2.0
-47.4091434479,-12.4794344902,2.0
-47.4054126740,-15.0683937073,2.0
-44.5481088791,-15.0586667053,2.0
-50.7718900045,7.78940057755,2.0
-58.3913688660,7.76346143087,2.0
-54.5866038005,11.2283770243,2.0
-39.3426717122,7.82830874125,2.0
-46.9621505737,7.80237007141,2.0
-43.1573855082,11.2672855059,2.0
-54.6587314606,61.2815933228,2.0
-56.5437037150,47.4673258464,2.0
-56.5536524455,54.3712183634,2.0
-52.7389386495,50.9322420756,2.0
-15.3950074514,-87.0191472371,2.0
-23.0008058548,-96.5379409790,2.0
-17.2861967087,-96.5184860229,2.0
-20.1895144780,-64.5977134705,2.0
-16.3797753652,-64.5847434998,2.0
-29.7188371023,-61.1781883240,2.0
-35.4322013855,-62.0606282552,2.0
-35.4371757507,-58.6086832682,2.0
-33.5298194885,-60.3281707764,2.0
-35.4247398376,-67.2385457357,2.0
-35.4297142029,-63.7866007487,2.0
-33.5223579407,-65.5060882568,2.0
-28.7601839372,-65.4898786529,2.0
-28.7825689316,-49.9561214447,2.0
-35.4396629333,-56.8827107747,2.0
-35.4446372986,-53.4307645162,2.0
-33.5372810364,-55.1502532959,2.0
-29.7287858327,-54.2742970785,2.0
-28.8571844265,1.82306922965,2.0
-34.5717925751,1.80361501885,2.0
-27.9134546916,7.86721706390,2.0
-35.5329322815,7.84127823512,2.0
-31.7281678518,11.3061936696,2.0
-20.2964634457,9.6191290619,2.0
-5.87936343120,-80.9458179442,2.0
-12.5364592870,-87.8724085490,2.0
-12.5414336522,-84.4204584757,2.0
-10.6340767543,-86.1399485270,2.0
-5.87190328671,-86.1237392458,2.0
-12.5327281952,-90.4613698324,2.0
-10.6179095109,-97.3587748210,2.0
-4.91076262792,-92.1614023844,2.0
-8.71801447868,-93.9003448486,2.0
2.71120297909,-93.8614349365,2.0
0.764051119486,-64.5263786316,2.0
-4.95055770874,-64.5458335876,2.0
-12.5700362523,-64.5717735291,2.0
-8.76527134577,-61.1068572998,2.0
-5.89428734779,-70.5899810791,2.0
-11.6088962555,-70.6094360352,2.0
-5.88682574024,-75.7678985776,2.0
0.676999251048,-4.11732304096,2.0
0.667050441106,2.78656899929,2.0
4.48176391919,-0.652407606443,2.0
-5.99874940784,1.90088600863,2.0
-11.7133581799,1.88143167142,2.0
-5.97636458108,-13.6328709130,2.0
0.681973616282,-7.56926902135,2.0
0.686947981517,-11.0212148031,2.0
7.77828884125,25.0327885946,2.0
7.77953243256,24.1698023478,2.0
7.30269336700,24.5996742249,2.0
6.11214977842,24.5956215850,2.0
6.11401534081,23.3011417389,2.0
7.54266738892,23.3060054779,2.0
4.44507805506,24.8056945801,2.0
4.44756523768,23.0797208150,2.0
3.49388678869,23.9394652049,2.0
3.97383499146,21.3521270752,2.0
5.87808291117,21.7901051839,2.0
7.78295230865,21.7965901693,2.0
6.83176120122,20.9303614299,2.0
0.635960578918,24.3612314860,2.0
0.640934944153,20.9092852275,2.0
-1.26642179489,22.6287733714,2.0
-0.306525321411,17.4540970149,2.0
3.50197021166,18.3300533295,2.0
7.31170924505,18.3430229823,2.0
5.40932695071,16.6105648677,2.0
-5.05502001444,7.94503386815,2.0
-12.6744982402,7.91909503937,2.0
-8.86973349253,11.3840104739,2.0
-1.25025502841,11.4099493027,2.0
6.36922319730,11.4358879725,2.0
2.56445844968,7.97097269694,2.0
6.08230328560,45.3072986603,2.0
6.32165559133,44.4451230367,2.0
6.32289918264,43.5821367900,2.0
5.84605995814,44.0120086670,2.0
7.15519165993,44.3400859833,2.0
7.15612435341,43.6928462982,2.0
4.41523154577,45.5173708598,2.0
4.41771872838,43.7913983663,2.0
3.46404043833,44.6511421204,2.0
4.41896247864,42.9284121195,2.0
4.42144982020,41.2024396261,2.0
3.46777137121,42.0621833801,2.0
6.08603417853,42.7183399560,2.0
6.08790003574,41.4238595979,2.0
0.606114308039,45.0729077657,2.0
0.611088673274,41.6209627787,2.0
-1.29626814524,43.3404502869,2.0
0.613575855891,39.8949890137,2.0
0.618550300598,36.4430414836,2.0
-1.28880651792,38.1625302633,2.0
3.94771957397,39.4748439789,2.0
3.9514503479,36.8858833313,2.0
3.95518112183,34.2969245911,2.0
3.95891207117,31.7079653748,2.0
6.81621623039,31.7176923752,2.0
0.621037483215,34.7170689901,2.0
0.62601184845,31.2651240031,2.0
-1.28134489059,32.9846115112,2.0
0.628499031067,29.5391508738,2.0
0.633473396301,26.0872046153,2.0
-1.27388334274,27.8066927592,2.0
6.81994700432,29.1287326813,2.0
3.96264249426,29.1190056793,2.0
3.96637344360,26.5300464630,2.0
7.77735614777,25.6800289154,2.0
7.29865153631,27.4043814341,2.0
5.87186495463,26.1050376892,2.0
6.82367785772,26.5397733053,2.0
3.93279623985,49.8306808472,2.0
3.93652701378,47.2417221069,2.0
14.1404216154,-93.8225269285,2.0
25.5248687132,-62.7161045042,2.0
16.0030072530,-64.4745000203,2.0
12.1360629400,-24.7900911967,2.0
12.1261138916,-17.8861986796,2.0
15.9408273697,-21.3251756032,2.0
14.0508812104,-31.6874985703,2.0
8.61182451248,24.9277524948,2.0
8.61275720596,24.2805128098,2.0
8.49479103088,23.5249945323,2.0
9.44722620646,23.5282370249,2.0
8.97163041433,23.0951226552,2.0
10.1789623896,11.4488576253,2.0
17.7984406153,11.4747967720,2.0
13.9936758677,8.00988117854,2.0
25.4179191589,11.5007354418,2.0
21.6081797282,11.4877661069,2.0
48.4280719757,-93.7058029175,2.0
36.9540849992,-62.6771974580,2.0
50.1812235514,11.5850370725,2.0
65.4748973846,-26.3344907761,2.0
57.8205998739,-2.19680802027,2.0
73.0595550537,-2.14493036270,2.0
65.4500261943,-9.07476107279,2.0
59.6931362152,20.2473254204,2.0
59.7080592671,9.89148747901,2.0
71.1372757397,9.93039596101,2.0
59.6632900238,40.9590015411,2.0
59.6782132949,30.6031632431,2.0
61.4811070760,101.374542236,2.0
82.5664939442,9.96930444220,2.0
93.9658662643,30.7198891648,2.0
103.656855265,-84.8878784180,2.0
118.895812988,-84.8360010783,2.0
111.286282857,-91.7658309937,2.0
103.641932170,-74.5320409139,2.0
118.880889893,-74.4801635742,2.0
118.836120605,-43.4126497904,2.0
118.846069336,-50.3165410360,2.0
-73.1089223226,-81.8644866943,2.0
-76.9087117513,-88.7813491821,2.0
-69.2792854309,-95.6593017578,2.0
-65.5018806458,-67.2013918559,2.0
-69.3041585286,-72.3922805786,2.0
-56.0803235372,-69.6364695231,2.0
-66.9972712199,-79.1151606242,2.0
-95.4696629842,-53.9819831848,2.0
-78.0661163330,-53.9430758158,2.0
-59.7847836812,-68.9079106649,2.0
-64.0089772542,-59.5689404806,2.0
-67.8137423197,-63.0338567098,2.0
-61.6921412150,-67.1884218852,2.0
-57.8500684102,-95.6203918457,2.0
-50.7689755758,-67.2474060059,2.0
-51.7201665243,-68.8981831868,2.0
-49.9205767314,-68.8486785889,2.0
-45.9058761597,-64.2537612915,2.0
-46.9604810079,-66.3714497884,2.0
-49.8177846273,-66.3811772664,2.0
-49.7514114380,-54.4862683614,2.0
-51.6322975159,-56.0748430888,2.0
-53.5396537781,-54.3553555806,2.0
-49.7551422119,-51.8973096212,2.0
-46.2242736816,-55.7971026103,2.0
-44.2954216003,-57.3727086385,2.0
-47.8440551758,-56.2057571411,2.0
-50.2305895487,-95.5944544474,2.0
-48.0936203003,-51.0486183167,2.0
-103.099090576,-47.1040306091,2.0
-102.999287923,-37.9760386149,2.0
-119.226483663,-35.0757942200,2.0
-74.2713012695,-43.5742683411,2.0
-86.6658808390,-50.0042750041,2.0
-64.0437978109,-35.4053179423,2.0
-74.2613525391,-50.4781608582,2.0
-71.3809572856,-34.4864393870,2.0
-102.889536540,-17.4684290886,2.0
-111.497255961,-32.8257548014,2.0
-100.159886678,-32.3012472788,2.0
-126.855908712,-28.1978410085,2.0
-64.0487721761,-31.9533723195,2.0
-72.5951067607,-17.7265332540,2.0
-81.1749738057,-18.9945424398,2.0
-64.9756291707,-17.7005939484,2.0
-64.9607060750,-28.0564320882,2.0
-87.8949534098,-14.2875563304,2.0
-50.6873245239,-50.8936831156,2.0
-48.3175175985,-49.3438987732,2.0
-48.3124554952,-46.5706443787,2.0
-46.5824712118,-47.3741861979,2.0
-47.8419214884,-48.9107844035,2.0
-47.6065648397,-49.7929293315,2.0
-61.1609153748,-21.1395702362,2.0
-58.3490867615,-21.5780798594,2.0
-45.6925163269,-42.1964352926,2.0
-47.4715067546,-45.7921371460,2.0
-46.5384394328,-39.5229962667,2.0
-47.9502118429,-44.0677846273,2.0
-46.2183621724,-46.1658070882,2.0
-46.5906422933,-47.9899737040,2.0
-41.7801233927,-68.8357086182,2.0
-40.2252909342,-69.6202570597,2.0
-41.9378191630,-66.3617223104,2.0
-40.9841397603,-67.2214660645,2.0
-44.8991597493,-67.1914164225,2.0
-42.5006306966,-55.7097867330,2.0
-28.1296644211,-38.6929032008,2.0
-44.6360575358,-37.7905387878,2.0
-41.2066828410,-56.2057304382,2.0
-39.7805175781,-54.4748929342,2.0
-40.7310867310,-55.7726160685,2.0
-42.1591186523,-56.2089729309,2.0
-36.9269447327,-51.8762054443,2.0
-43.3436088562,-56.9379730225,2.0
-35.8131548564,-70.4448750814,2.0
-36.1068649292,-90.2484944661,2.0
-31.8085867564,-69.6774088542,2.0
-35.6183255514,-68.8560307821,2.0
-29.6666056315,-97.4236246745,2.0
-33.5434989929,-50.8353195190,2.0
-38.3006973267,-54.3034782410,2.0
-27.2281246185,-55.1606407166,2.0
-24.0067154566,-59.4327621460,2.0
-38.4756291707,-68.8657582601,2.0
-42.6135985057,-93.8425445557,2.0
-42.7336756388,-36.0580806732,2.0
-42.8608283997,-29.2922700246,2.0
-42.8639373779,-27.1348031362,2.0
-42.2703755697,-25.9461708069,2.0
-42.8626937866,-27.9977900187,2.0
-42.8707771301,-22.3883781433,2.0
-42.5220082601,-16.5620034536,2.0
-42.8726425171,-21.0938981374,2.0
-42.7644704183,-13.5423609416,2.0
-42.3309911092,-25.1912600199,2.0
-42.1651204427,-19.3276386261,2.0
-42.2709973653,-25.5146776835,2.0
-42.2119369507,-25.1908550262,2.0
-42.0181948344,-24.7751102448,2.0
-42.0681343079,-24.6670633952,2.0
-42.0183105469,-24.6942049662,2.0
-42.0180397034,-24.8829835256,2.0
-42.5005404154,-32.6053237915,2.0
-42.0226275126,-24.6563498179,2.0
-42.3322334290,-24.3282737732,2.0
-42.3327000936,-24.0046539307,2.0
-42.2176526388,-24.1821403503,2.0
-42.0979372660,-24.6401964823,2.0
-42.1831054688,-24.5435136159,2.0
-42.1278177897,-24.5593929291,2.0
-42.2779566447,-23.6429767609,2.0
-42.8751296997,-19.3679256439,2.0
-42.1466420492,-30.3387686412,2.0
-42.8850784302,-12.4640331268,2.0
-22.1341791153,-36.9886264801,2.0
-43.2095247904,-56.0056724548,2.0
-127.096740723,11.2621258100,2.0
-125.110959371,1.86624479294,2.0
-125.316970825,7.48005453746,2.0
-109.327392578,1.53611962001,2.0
-124.894999186,-16.2652672132,2.0
-127.106689453,18.1660178502,2.0
-101.722414653,18.2243804932,2.0
-117.361834208,-0.00896565119425,2.0
-126.875806173,-4.70752239227,2.0
-115.679964701,19.9308993022,2.0
-123.301928202,21.6309331258,2.0
-109.845232646,23.1221307119,2.0
-99.9499257406,20.7223084768,2.0
-99.4503173828,18.3875783285,2.0
-99.9524129232,23.1257991791,2.0
-99.5826975505,21.5565395355,2.0
-95.2126922607,11.0132721265,2.0
-89.9840113322,3.87460470200,2.0
-91.6045684814,16.7104533513,2.0
-95.3438288371,18.5442918142,2.0
-76.2378285726,-4.61898227533,2.0
-78.5809173584,9.23461981614,2.0
-70.3474121094,24.0471477509,2.0
-81.6681238810,2.30133410295,2.0
-95.8582585653,-1.53382333120,2.0
-97.0963516235,23.9985129038,2.0
-88.8978843689,27.5083961487,2.0
-99.0012207031,23.9920279185,2.0
-92.3341776530,24.0147247314,2.0
-79.6873830160,28.4650300344,2.0
-81.4069137573,23.1164976756,2.0
-74.1571502686,24.0341784159,2.0
-69.1352284749,-3.12230992317,2.0
-109.464502970,16.7526372274,2.0
-95.3947321574,-9.31075239182,2.0
-102.105448405,36.6879183451,2.0
-98.2957102458,36.7008883158,2.0
-104.015291850,40.1333796183,2.0
-91.7702484131,34.3022670746,2.0
-83.0845921834,50.0470403035,2.0
-80.3400446574,37.8847223918,2.0
-93.5398890177,37.4797922770,2.0
-87.9580205282,32.5892632802,2.0
-84.1607157389,41.2320976257,2.0
-102.368153890,50.4601020813,2.0
-100.315620422,45.0207316081,2.0
-98.5633900960,53.9250170390,2.0
-88.0830103556,47.8194834391,2.0
-82.1754277547,59.4210815430,2.0
-90.9439112345,53.9509557088,2.0
-79.4394454956,73.2791061401,2.0
-82.1141764323,54.3341369629,2.0
-83.1284332275,43.0521736145,2.0
-80.8456954956,30.7540302277,2.0
-77.4594243368,41.6207097371,2.0
-74.6739654541,34.2187264760,2.0
-74.4169082642,39.6104761759,2.0
-72.6365661621,38.4565162659,2.0
-70.1933644613,44.9574623108,2.0
-73.9777501424,31.9364306132,2.0
-81.0603179932,52.0250295003,2.0
-73.5204645793,54.3742713928,2.0
-72.5266011556,52.8037071228,2.0
-72.6627553304,59.4470214844,2.0
-72.9228134155,48.1675529480,2.0
-75.4186350505,59.3967819214,2.0
-78.3706639608,62.8859977722,2.0
-70.0429433187,41.3586235046,2.0
-82.3669535319,34.9918200175,2.0
-75.8776448568,28.4779993693,2.0
-70.8712361654,77.9888000488,2.0
-42.8863220215,-11.6010468801,2.0
-42.2922935486,-10.7360334396,2.0
-42.0266202291,-14.9823547999,2.0
-42.2957127889,-8.36282078425,2.0
-42.2963345846,-7.93132750193,2.0
-42.5288480123,-11.8155771891,2.0
-58.3789329529,-0.86640359958,2.0
-64.6029574076,-4.59304344654,2.0
-60.7981923421,-1.12812785308,2.0
-42.8931617737,-6.85462093353,2.0
-42.7360661825,-3.96050341924,2.0
-42.4960912069,-5.25417264303,2.0
-42.0295308431,-10.0041004817,2.0
-42.0298029582,-9.81532224019,2.0
-41.9666201274,-9.75859928131,2.0
-42.0296859741,-9.89622720083,2.0
-42.0001551310,-9.73431587219,2.0
-41.9626375834,-9.70753860474,2.0
-42.0298805237,-9.76138559977,2.0
-42.0292981466,-10.1659104029,2.0
-42.0262107849,-9.49457836151,2.0
-42.0265986125,-9.22489515940,2.0
-42.0263659159,-9.38670508067,2.0
-42.0269088745,-9.00914859772,2.0
-41.9627164205,-9.65360196431,2.0
-42.1376838684,-6.11594327291,2.0
-41.9877789815,-6.87054967880,2.0
-41.9536997477,-7.27238957087,2.0
-37.0251871745,-1.35208966335,2.0
-42.7385533651,-2.23453034957,2.0
-64.6328035990,24.0666020711,2.0
-69.8945465088,47.6739947001,2.0
-66.0556170146,38.8050359090,2.0
-60.8180898031,20.6276254654,2.0
-54.4377962748,26.8338019053,2.0
-62.2508519491,42.2699508667,2.0
-56.5014216105,18.1257842382,2.0
-56.5362421672,42.2894058228,2.0
-67.8467178345,49.2595596313,2.0
-67.8516921997,52.7115058899,2.0
-66.1127649943,86.4367141724,2.0
-51.8523877462,102.516512553,2.0
-67.0813941956,95.5607426961,2.0
-63.2418098450,71.1108449300,2.0
-55.6223309835,71.1367823283,2.0
-69.7590484619,54.4309946696,2.0
-50.6181081136,19.9428799947,2.0
-61.3200441996,11.7425210079,2.0
-50.6380055745,33.7506637573,2.0
-42.9936548869,16.5168730418,2.0
-44.7424023946,38.4763145447,2.0
-39.8824920654,-1.36181676388,2.0
-26.1082995733,17.6173941294,2.0
-41.7873624166,-1.36830149094,2.0
-35.3741766612,16.5428117116,2.0
-46.5593287150,55.0827534993,2.0
-47.7539329529,51.1688283285,2.0
-36.3178138733,63.5279095968,2.0
-47.7420565287,60.0370546977,2.0
-32.5282278061,50.2186711629,2.0
-17.4777270953,50.7422714233,2.0
-27.3303327560,100.337572734,2.0
-41.6500536601,97.1436742147,2.0
-24.6512918472,83.8775889079,2.0
-31.1496696472,69.7458953857,2.0
-45.6581204732,48.9776166280,2.0
-45.4398943583,74.3777720133,2.0
-33.2154483795,-1.33912020922,2.0
-60.8081410726,5.77576418718,2.0
-17.4477500916,-92.0841471354,2.0
-17.6927388509,-86.2731348674,2.0
-26.8163439433,-71.2727381388,2.0
-16.5015338262,-87.7659708659,2.0
-17.2755661011,-84.8547465007,2.0
-15.5453678767,-90.3516896566,2.0
-16.0856046677,-85.4845937093,2.0
